""	"H1975_DMSO_1"	"H1975_DMSO_2"	"H1975_DMSO_3"	"H1975_osi_DTP_1"	"H1975_osi_DTP_2"	"H1975_osi_DTP_3"
"EFCAB12"	2.0357782650349	1.54147725089867	1.27051359446985	2.7232694459776	1.33704294490893	1.44447388300701
"EFCAB13"	5.10999523880756	5.63561561580229	4.2618476260391	5.61317477791337	3.90897432429562	4.72476530157093
"EFCAB14"	117.063071593271	98.920848943546	116.10343000185	93.8403217152491	102.630130083458	83.2689276669511
"EFCAB2"	6.08813815367369	7.63995878411773	6.96574461257599	6.11194596994834	6.09080664858139	5.89889098239991
"EFCAB3"	0.105168462089421	0	0.0697434258645904	0.0228541787906198	0	0
"EFCAB5"	0.58312015602697	1.87774914997232	1.29418632374696	1.87315723774475	1.31973168771172	1.18790146149018
"EFCAB6"	3.45906921892648	3.68462720994345	4.6254402109951	4.78681009346505	3.70065072888017	4.13345228454455
"EFCAB7"	7.04356640272257	5.88259067042027	6.1914992696484	7.659179423705	6.44215025180031	5.73505492061797
"EFCAB8"	0.398357089047297	0.207133185119818	0.540591155091729	0.720409792315241	0.543866481181373	0.341456848990278
"EFCAB9"	0	0	0.0232748969510595	0	0.0205919248585888	0
"EFCC1"	0.127153022214586	0.404316079417034	0.120408358522391	0.417979306032406	0.551197696431472	0.476831514179703
"EFEMP1"	161.668560285039	172.723581163801	141.203576724773	378.707217001086	272.507958719347	262.179425688546
"EFEMP2"	3.14266569542894	2.53337826239217	1.73919138717834	3.77402612239448	2.84944847497215	5.34451066588032
"EFHB"	0.472949341516916	0.144778814195411	0.464118847649035	0.729712434590785	0.504320725150159	0.857999044423399
"EFHC1"	22.5760407587477	18.6627406301775	18.3257200842168	19.7355899111933	19.8968452791508	23.3505081162325
"EFHC2"	7.24468151606519	6.2309161872068	5.817477598083	7.98949638737806	7.77754366504712	6.64330370203712
"EFHD1"	0.802563362932324	0.186829526350846	0.523745627074341	1.47647217123669	0.820968400029633	1.50843336946701
"EFHD2"	132.846528594285	119.458017073245	127.995125391979	29.3976953151394	40.7730963278932	36.3770254247024
"EFL1"	19.2126764265178	19.2689651280864	15.5048696243476	17.4425977924787	22.5147106431006	17.4306673145925
"EFNA1"	55.7992725813551	30.6663665514267	50.6801233832075	61.783821021994	43.5740033513123	60.8421108274859
"EFNA2"	0.64785768968136	0.44265508952944	0.832186376330399	1.06831946698497	0.716225605032281	0.951000917164077
"EFNA3"	5.76076273199153	4.68968664439423	3.93942242092276	4.44807742163471	5.10263462172545	3.87996665075459
"EFNA4"	15.4705453026286	10.8697303881757	12.1571426630656	20.6410568350252	18.2123523290213	21.5865352180213
"EFNA5"	17.8436160741529	19.6980977578546	18.3390853814334	30.312752201884	27.2316183854577	30.2551619778064
"EFNB1"	21.0641455409632	29.7337666463182	25.1341628099478	40.3549998591241	34.8938064496383	41.5269289099346
"EFNB3"	1.45491104348849	1.24357283798318	1.65380127820786	13.3703417352128	9.18446430589083	14.6285383894496
"EFR3A"	89.0401309383723	83.123493348891	93.7537393864643	91.2177442225769	98.1614702882291	84.4987181753498
"EFR3B"	2.93336915709025	3.68225464843581	2.77061413738286	3.81162244397602	3.76841074371245	4.8644959345204
"EFS"	0	0	0	0	0	0
"EFTUD2"	309.760755539701	325.150324269301	311.315523584375	203.672500607293	261.436974634424	202.752866221817
"EGF"	0.716305399591846	0.931566642249277	1.07842807297485	2.58540110688856	2.06894377389632	1.67692341490927
"EGFL6"	0	0	0	0	0	0.0222669696858728
"EGFL7"	0.730861288298797	0.435176100673016	0.94785532407382	0.223031682529694	0.107954554994667	0.453862839303023
"EGFL8"	4.75305315621218	6.13760176877694	5.33865045614927	9.097272990345	7.07578775963076	12.654214927249
"EGFLAM"	0.0309443956534651	0	0.0170946435454191	0.0774283993232842	0.173020052409321	0.0780013388496969
"EGFR"	408.129881045768	432.002562758526	443.680754058141	270.465153748587	256.089263169377	205.9714435437
"EGLN1"	88.7521930495572	76.5795945858039	90.521972561836	89.1533271696366	102.926319225365	79.2850700920772
"EGLN2"	20.36247452905	20.241366791846	17.5892588484694	18.8113066819995	17.5246538903896	16.366714785453
"EGLN3"	47.2532549005879	45.3941516532178	42.7277015603847	123.710171396534	120.327690600288	119.262725990042
"EGR1"	154.745776836222	28.8134742713602	166.820693832359	14.7332087832537	13.86011828994	16.6732430787605
"EGR2"	1.49024914644968	0.896558212009538	1.10613348013948	0.581672483030332	0.475992910847343	0.224704232553421
"EGR3"	0.695305347549702	1.13791314239869	0.779579819413701	0.360858587420804	0.325224284049845	0.018027616171862
"EGR4"	0.14781683332232	0.329036223071549	0.20996928232	0.137595066135386	0.310041810053027	0.122580339826694
"EHBP1"	70.7466246601465	57.2270523022231	60.8292500627983	43.041648613182	40.5662087476363	40.7017291038661
"EHBP1L1"	39.5376706157007	31.8271461156654	41.0606890954434	34.6890562469201	45.8337732882497	31.4932615145381
"EHD1"	70.1678636020008	89.976737288247	68.3207026679485	70.4505835738618	67.2840267295157	63.1809450334156
"EHD2"	136.35375910349	135.676009672845	127.059306889944	227.291550676164	166.539176807379	157.087802294197
"EHD3"	0.876045096637055	1.9042515611746	1.09658799342961	2.85196711902717	1.98759384480486	2.16716583380343
"EHD4"	43.9166545561775	47.2761697053395	43.9085749709184	35.8523230778509	44.2361750800238	34.1059360134032
"EHF"	1.11286887711118	1.07044059474234	1.2238216661546	1.11227725025768	1.14367231334166	0.530590324056963
"EHHADH"	12.5161607643097	14.0946137661542	17.389635857269	15.8436955210735	14.3854067938638	17.7287595667593
"EHMT1"	76.755849936184	85.2220488784866	72.5498328279175	66.9832303425718	71.0457124110041	72.080762529894
"EHMT2"	77.0170837072769	82.8631756089298	77.7230247982078	72.4121843709209	63.38410982729	84.0496693182038
"EI24"	154.632050057988	194.409273939627	164.316429763372	142.268559048475	173.341230671771	145.345443824211
"EID1"	92.4915272287474	99.7323690054923	92.8176887396826	113.919745834117	104.180529771823	99.8952425324081
"EID2"	6.04339434178437	7.85291712754294	7.16662976517088	8.55430825962402	10.0179530444303	8.61048058497281
"EID2B"	1.5172069739708	1.66853689508793	1.20774746137519	1.92895328547574	1.50435655005179	1.50525308704442
"EID3"	0.189089902356245	0.327580423302129	0.394789587379851	0.433773725812391	0.637625837750738	0.537655541467409
"EIF1"	386.264683977126	337.003851460738	371.185914966179	368.176307160944	365.21660608389	399.160887082974
"EIF1AD"	32.6076862146041	36.2334600160276	29.0951274168775	24.2627160287158	27.6346320115159	24.1636357095716
"EIF1AX"	237.816556421914	254.50977947977	237.363380256668	134.372231323546	199.34690882448	134.673952629554
"EIF1AY"	0.126633367866397	0.0925498946273299	0.0552642756380981	0.0911214823897177	0.116369462673525	0.0789928616856805
"EIF1B"	23.7957040769108	23.20877712347	23.9242743037174	22.5671194273914	25.097243897282	24.3799684620369
"EIF2A"	131.658511682596	142.665783690141	136.522801644521	123.989365868056	127.472171376715	128.295858333568
"EIF2AK1"	315.242012400119	286.422529557101	327.267629118402	276.952795062076	313.302736419191	248.750638640591
"EIF2AK2"	160.874636203613	169.681903021985	157.308251337735	125.476356676653	153.732849402323	129.09056831754
"EIF2AK3"	24.8452208380862	26.8210641793415	29.1140544850609	60.9696865007559	57.0478223738036	65.0260360435697
"EIF2AK4"	92.9882882848097	125.661634270907	101.894225110066	100.754425305069	110.039545692402	99.8026102225223
"EIF2B1"	69.8747047190096	81.9248636117515	73.5954332194439	54.7512794256614	61.6719059703173	54.7760165683841
"EIF2B2"	53.4784084362137	38.2303723921628	52.6792061281866	16.5332178199196	17.6327648681964	15.7401540651511
"EIF2B3"	25.2970616214148	33.3330319942506	28.634320492988	18.9361926890311	25.6544693613636	16.7583055960438
"EIF2B4"	33.8246911849158	41.5964572401168	34.4001127085288	32.0615980883557	35.0860575510278	36.9549699491719
"EIF2B5"	17.265066975563	19.6941694150163	16.6323131486272	15.5777093297415	16.1647436830612	21.2435336365015
"EIF2D"	60.5286955266773	58.4397739985958	56.5311252046079	55.8948061313362	53.9487853058137	66.6688026509582
"EIF2S1"	294.620506402203	316.650264332374	304.655639409783	135.719803527231	182.469781223493	121.21999211379
"EIF2S2"	166.254834705395	196.951274004943	183.592227468727	218.107033432767	218.866503764844	180.377530979145
"EIF2S3"	321.819316748575	404.527743248575	347.470760844781	460.249842446364	484.993317888762	519.607301194384
"EIF2S3B"	0.0517647724993318	0	0	0.0279618909864358	0.0251685934019923	0
"EIF3A"	508.607697140679	516.092839936838	485.008402565001	444.033739908807	493.972505101059	470.988837220896
"EIF3B"	679.029491744097	711.880392053328	707.746831544505	491.388850787277	596.434630131343	511.135228696293
"EIF3C"	908.797395027214	1052.00551359551	961.791905251339	1004.96044938808	1003.47355139364	1128.17413180999
"EIF3CL"	0.535880649343127	0.884402306837659	0.71270062083581	0.327278879312542	0.611487030171018	0.725226592730972
"EIF3D"	353.110143388887	395.271400025288	398.936434686428	275.470191946784	299.719144379783	320.346032739414
"EIF3E"	200.767191026075	230.925366138716	216.615926926422	317.71739166166	321.591717169442	412.044042170259
"EIF3F"	8.59120291923115	17.5030505677527	11.8544862595898	25.3850468663573	19.3034634517273	19.6812852348011
"EIF3G"	213.449206998809	346.84187135756	248.512133911825	302.273051162527	294.716474181766	348.285189142297
